application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,_
413,Female,FALSE,3.18,Humanities,Asian,630,4,PE/VC,Admit,
414,Male,FALSE,3.52,Business,Asian,730,6,PE/VC,,
415,Male,TRUE,3.31,Humanities,,630,5,Financial Services,,
416,Female,FALSE,3.13,Humanities,Asian,670,4,Technology,Waitlist,
417,Male,FALSE,3.26,STEM,White,650,5,Consulting,,
418,Female,FALSE,3.07,STEM,Asian,630,5,Technology,Waitlist,
419,Male,FALSE,3.07,Business,White,570,4,Consulting,,
420,Male,TRUE,3.11,Business,,620,5,Health Care,,
421,Male,FALSE,3.21,Humanities,Black,700,5,Nonprofit/Gov,,
422,Male,FALSE,3.29,Humanities,Asian,640,6,Investment Banking,,
423,Male,FALSE,3.39,Business,Asian,710,3,PE/VC,,
424,Male,FALSE,3.22,Business,White,650,4,Investment Banking,,
425,Male,FALSE,3.23,STEM,Black,680,5,Consulting,,
426,Female,TRUE,3,Humanities,,630,5,Consulting,Admit,
427,Male,TRUE,3.12,Humanities,,630,4,PE/VC,,
428,Female,FALSE,3.23,Humanities,Black,630,5,PE/VC,,
429,Male,TRUE,3.34,Humanities,,760,4,Consulting,,
430,Male,FALSE,3.18,Business,Asian,640,5,Health Care,,
431,Male,FALSE,3.33,STEM,White,640,4,Consulting,,
432,Male,FALSE,3.56,STEM,White,710,6,Technology,,
433,Male,FALSE,3.13,Humanities,White,580,4,Consulting,,
434,Male,TRUE,3.54,Business,,690,4,PE/VC,Admit,
435,Female,FALSE,3.19,STEM,Asian,690,5,Health Care,Waitlist,
436,Male,FALSE,3.28,STEM,Asian,680,5,Other,,
437,Female,FALSE,3.43,Humanities,White,770,5,Consulting,Admit,
438,Female,FALSE,3.12,Humanities,Asian,600,3,Technology,Waitlist,
439,Male,FALSE,3.37,Humanities,White,640,4,Consulting,,
440,Male,FALSE,3.17,Business,White,630,5,Technology,,
441,Female,FALSE,3.46,STEM,White,680,7,PE/VC,Admit,
442,Male,TRUE,3.25,Business,,670,5,Consulting,,
443,Female,FALSE,3.25,STEM,White,620,4,Technology,Admit,
444,Female,FALSE,3.44,Humanities,Hispanic,740,5,Technology,,
445,Female,FALSE,3.18,Humanities,White,570,5,Investment Management,Admit,
446,Male,TRUE,3.22,STEM,,630,5,Investment Banking,,
447,Female,FALSE,3.03,Business,Black,590,4,Consulting,,
448,Male,FALSE,3.3,Business,Black,680,4,Investment Banking,,
449,Male,FALSE,3.33,Business,White,660,5,Investment Banking,,
450,Male,FALSE,3.47,Business,Asian,660,6,Real Estate,,
451,Male,FALSE,3.3,Humanities,Black,610,5,Consulting,,
452,Male,TRUE,3.33,Business,,680,5,Consulting,,
453,Male,TRUE,3.11,Business,,570,4,Technology,,
454,Male,FALSE,3.21,Humanities,Asian,650,5,Nonprofit/Gov,,
455,Male,FALSE,3.21,STEM,Black,650,6,Nonprofit/Gov,,
456,Male,FALSE,3.27,Humanities,Black,650,6,Technology,,
457,Male,FALSE,3.19,Business,White,650,5,Technology,,
458,Male,FALSE,3.43,Humanities,Asian,640,4,Real Estate,,
459,Female,FALSE,3.17,Business,Other,660,6,Technology,Admit,
460,Male,FALSE,3.4,Business,Asian,680,5,Consulting,Admit,
461,Female,FALSE,3.35,Humanities,Asian,660,3,PE/VC,Waitlist,
462,Male,FALSE,3.08,Humanities,White,690,5,PE/VC,,
463,Male,TRUE,3.46,Business,,640,5,Real Estate,,
464,Male,FALSE,3.28,Business,Asian,600,6,Investment Banking,,
465,Female,FALSE,3.06,STEM,White,590,6,Consulting,Admit,
466,Female,FALSE,3.37,Humanities,Asian,640,4,Health Care,Waitlist,
467,Male,FALSE,3.35,Business,White,760,5,Health Care,,
468,Female,FALSE,3.19,Humanities,Asian,660,4,Health Care,Waitlist,
469,Female,FALSE,3.36,Humanities,Asian,670,4,Other,Admit,
470,Female,FALSE,3.22,Humanities,White,670,6,Technology,Admit,
471,Male,FALSE,3.37,Humanities,Hispanic,720,6,Nonprofit/Gov,Admit,
472,Female,FALSE,3.17,Humanities,Black,630,6,Nonprofit/Gov,,
473,Male,FALSE,3.48,Business,Black,690,5,Investment Banking,Admit,
474,Female,FALSE,3.34,STEM,Other,680,5,Technology,Admit,
475,Female,FALSE,3.18,STEM,Hispanic,680,7,Consulting,,
476,Female,FALSE,3.1,Business,Asian,640,6,Consulting,Waitlist,
477,Male,TRUE,3.13,Humanities,,640,4,Financial Services,,
478,Male,FALSE,3.44,Business,White,740,4,Technology,,
479,Male,FALSE,3.24,STEM,Hispanic,620,5,PE/VC,,
480,Female,FALSE,3.26,Humanities,Hispanic,670,5,Investment Banking,,
481,Male,TRUE,3.3,STEM,,600,2,PE/VC,,
482,Female,TRUE,3.21,STEM,,590,6,PE/VC,Admit,
483,Female,TRUE,3.28,Business,,600,6,Consulting,Admit,
484,Female,FALSE,3.27,Business,Other,580,5,Financial Services,Admit,
485,Female,TRUE,3.2,STEM,,610,5,Real Estate,Admit,
486,Male,TRUE,3.15,Business,,600,5,Nonprofit/Gov,,
487,Male,FALSE,3.54,Humanities,Hispanic,700,4,Media/Entertainment,,
488,Male,FALSE,3.27,Business,White,620,5,Technology,,
489,Male,TRUE,3.48,STEM,,680,3,Consulting,,
490,Male,FALSE,3.11,STEM,White,640,5,Nonprofit/Gov,,
491,Male,TRUE,3.3,Business,,600,5,Consulting,,
492,Male,FALSE,3.22,Humanities,White,640,3,PE/VC,,
493,Male,FALSE,3.11,Business,White,570,3,Nonprofit/Gov,,
494,Female,TRUE,3.18,STEM,,620,4,Nonprofit/Gov,Admit,
495,Male,FALSE,3.15,Humanities,White,680,8,CPG,,
496,Male,FALSE,3.33,STEM,Hispanic,640,5,PE/VC,,
497,Male,FALSE,3.28,STEM,White,680,4,PE/VC,,
498,Male,FALSE,3.42,Business,White,720,3,PE/VC,Admit,
499,Male,FALSE,3.28,STEM,White,650,5,Financial Services,,
500,Male,FALSE,3.06,STEM,Black,600,5,PE/VC,,
501,Female,FALSE,3.12,Business,Black,650,3,Financial Services,,
502,Male,FALSE,2.96,Humanities,Black,620,5,PE/VC,,
503,Female,FALSE,3.55,Business,Asian,640,6,Other,Waitlist,
504,Female,FALSE,3.37,Humanities,Black,640,4,Technology,,
505,Male,TRUE,3.27,STEM,,620,6,Consulting,,
506,Male,TRUE,3.11,STEM,,590,5,Consulting,,
507,Female,FALSE,3.33,STEM,White,660,5,Technology,Admit,
508,Female,FALSE,3.28,Humanities,Asian,690,4,Technology,Waitlist,
509,Male,FALSE,3.2,STEM,Asian,650,6,PE/VC,,
510,Male,FALSE,3.06,Humanities,White,630,5,Technology,,
511,Female,FALSE,3.51,STEM,Asian,780,5,PE/VC,Waitlist,
512,Female,TRUE,3.47,Business,,650,4,Investment Banking,Admit,
513,Female,FALSE,3.13,STEM,Asian,620,6,Nonprofit/Gov,,
514,Male,FALSE,3.18,STEM,Asian,620,4,Consulting,,
515,Male,FALSE,3.17,Business,Other,610,4,Consulting,,
516,Male,FALSE,3.32,Humanities,White,630,5,Consulting,,
517,Male,TRUE,3.31,Business,,700,4,Health Care,,
518,Female,TRUE,3.23,Humanities,,630,6,Consulting,Admit,
519,Male,TRUE,3.2,Humanities,,570,4,Real Estate,,
520,Female,FALSE,3.18,Business,Black,600,5,Health Care,,
521,Male,FALSE,3.32,Business,Asian,610,5,Nonprofit/Gov,,
522,Male,TRUE,3.08,Business,,690,6,Technology,,
523,Male,FALSE,3.32,STEM,Hispanic,690,4,Financial Services,,
524,Male,TRUE,3.16,STEM,,660,4,Technology,,
525,Male,TRUE,3.33,Business,,720,4,Other,,
526,Male,FALSE,3.04,Humanities,Hispanic,570,5,Nonprofit/Gov,,
527,Male,FALSE,3.18,Humanities,Asian,670,5,Technology,,
528,Female,FALSE,3.03,STEM,White,600,5,Financial Services,Admit,
529,Female,FALSE,3.42,Humanities,Other,760,5,Other,Admit,
530,Female,FALSE,3.27,Humanities,Other,650,6,Investment Banking,Admit,
531,Female,TRUE,3.13,Business,,650,5,Technology,Admit,
532,Male,FALSE,3.2,Business,Asian,610,5,PE/VC,,
533,Male,FALSE,3.48,STEM,Black,690,5,Investment Banking,,
534,Female,TRUE,3.19,Business,,590,6,Investment Banking,Admit,
535,Female,FALSE,3.35,Humanities,White,720,5,Investment Banking,Admit,
536,Male,FALSE,3.61,Business,Asian,690,5,Investment Banking,,
537,Male,FALSE,3.23,STEM,Black,630,4,Retail,,
538,Male,FALSE,3.35,Humanities,Asian,570,6,PE/VC,,
539,Male,FALSE,3.03,STEM,White,570,4,PE/VC,,
540,Male,FALSE,3.42,STEM,Asian,710,5,Other,,
541,Female,TRUE,3.16,Humanities,,690,4,Consulting,Admit,
542,Male,FALSE,3.43,STEM,White,700,4,PE/VC,,
543,Male,FALSE,3.33,Humanities,Hispanic,640,5,Technology,,
544,Male,TRUE,3.15,STEM,,680,4,Technology,,
545,Male,FALSE,3.25,Humanities,Hispanic,660,3,Nonprofit/Gov,,
546,Male,FALSE,3.3,Humanities,Hispanic,780,5,Consulting,,
547,Male,FALSE,3,Humanities,Other,570,4,Technology,,
548,Female,FALSE,3.5,Humanities,White,680,6,Consulting,Admit,
549,Male,FALSE,3.22,STEM,Black,700,4,Real Estate,,
550,Male,FALSE,3.21,STEM,Asian,570,4,Other,,
551,Female,FALSE,3.33,Business,White,630,5,Consulting,Waitlist,
552,Female,FALSE,2.93,Humanities,Asian,590,4,Nonprofit/Gov,,
553,Female,FALSE,3.35,Humanities,White,640,5,Investment Banking,Waitlist,
554,Male,FALSE,3.27,Business,White,740,5,Financial Services,,
555,Male,FALSE,3.33,Humanities,Black,620,5,Investment Banking,,
556,Female,TRUE,3.23,Business,,680,4,Investment Banking,Admit,
557,Male,FALSE,3.26,Humanities,Hispanic,610,5,PE/VC,,
558,Female,TRUE,3.04,Business,,620,6,Nonprofit/Gov,Admit,
559,Male,FALSE,3.31,Humanities,White,580,6,Investment Banking,,
560,Male,TRUE,3.17,STEM,,590,7,Financial Services,,
561,Male,FALSE,3.31,STEM,Asian,680,6,Consulting,,
562,Male,TRUE,3.06,Business,,640,4,Consulting,,
563,Male,FALSE,3.09,Humanities,White,570,5,Consulting,,
564,Female,TRUE,3.36,STEM,,690,5,Other,Admit,
565,Female,FALSE,3.42,STEM,Black,690,7,PE/VC,,
566,Male,FALSE,3.24,Humanities,Other,640,5,Other,,
567,Male,FALSE,3.18,Humanities,Black,600,4,PE/VC,,
568,Male,FALSE,3.15,Humanities,Black,570,4,Investment Management,,
569,Male,FALSE,3.41,Business,White,660,4,Other,,
570,Female,FALSE,2.89,Humanities,Black,590,6,Other,,
571,Male,FALSE,3.37,STEM,Black,690,4,Investment Banking,,
572,Male,FALSE,3.23,Business,White,630,4,Consulting,,
573,Male,TRUE,3.29,Business,,670,4,Consulting,,
574,Female,FALSE,3.16,Business,White,630,4,Consulting,Waitlist,
575,Male,TRUE,3.04,Humanities,,580,4,Consulting,,
576,Female,TRUE,3.17,Humanities,,630,6,Investment Management,Admit,
577,Male,FALSE,3.38,Humanities,Asian,720,7,Technology,,
578,Male,FALSE,3.23,Business,Asian,570,4,Technology,,
579,Male,FALSE,3.46,Business,Hispanic,660,6,Technology,Admit,
580,Male,FALSE,3.39,Business,Asian,650,5,Other,,
581,Male,FALSE,3.32,Business,White,720,4,Nonprofit/Gov,Admit,
582,Male,FALSE,3.34,STEM,Black,670,4,Nonprofit/Gov,,
583,Male,FALSE,3.33,STEM,White,680,4,Investment Banking,Admit,
584,Male,FALSE,3.35,Business,White,660,3,Consulting,Admit,
585,Male,TRUE,3.35,STEM,,690,5,Other,Admit,
586,Female,FALSE,3.01,Business,Asian,570,5,Consulting,,
587,Female,FALSE,3.02,STEM,Black,660,4,Consulting,,
588,Male,FALSE,3.42,Humanities,Black,780,3,PE/VC,,
589,Male,FALSE,3.01,Humanities,Black,640,5,Consulting,,
590,Male,FALSE,3.47,STEM,White,680,3,Nonprofit/Gov,,
591,Male,TRUE,3.04,Business,,620,4,Nonprofit/Gov,,
592,Female,FALSE,3.33,Humanities,White,700,4,Nonprofit/Gov,Admit,
593,Male,FALSE,3.44,Business,White,660,6,Consulting,Admit,
594,Female,TRUE,3.19,STEM,,700,5,Consulting,Admit,
595,Male,FALSE,3.07,Humanities,Asian,570,6,Consulting,,
596,Male,TRUE,3.29,Business,,630,5,Financial Services,,
597,Male,FALSE,3.27,STEM,White,590,7,Nonprofit/Gov,,
598,Male,TRUE,3.43,Humanities,,720,5,Nonprofit/Gov,,
599,Male,FALSE,3.15,Business,Asian,620,6,Real Estate,,
600,Male,TRUE,3.06,STEM,,650,5,Nonprofit/Gov,,
601,Female,TRUE,3.24,STEM,,660,5,Investment Management,Admit,
602,Female,FALSE,2.98,STEM,White,640,3,Other,Waitlist,
603,Male,TRUE,3.04,Business,,610,7,PE/VC,,
604,Female,FALSE,3.31,STEM,Black,720,7,Technology,Admit,
605,Female,FALSE,3.25,Business,Black,630,6,Consulting,,
606,Male,FALSE,2.99,Humanities,White,630,5,Other,,
607,Female,TRUE,3,Business,,630,3,Consulting,Admit,
608,Male,FALSE,3.4,Humanities,Hispanic,660,5,Technology,,
609,Female,FALSE,3.17,Business,Asian,580,6,Nonprofit/Gov,,
610,Female,FALSE,3.69,STEM,Asian,780,6,Nonprofit/Gov,Admit,
611,Male,FALSE,2.79,Business,Asian,600,5,Real Estate,,
612,Female,FALSE,2.87,STEM,Asian,570,5,Technology,,
613,Male,FALSE,3.09,Business,White,640,5,PE/VC,,
614,Male,FALSE,3.16,STEM,White,650,7,Consulting,,
615,Female,FALSE,3.22,Humanities,Black,660,5,Technology,Admit,
616,Female,FALSE,3.39,Humanities,Black,650,5,PE/VC,,
617,Male,TRUE,3.46,Humanities,,680,5,Technology,,
618,Male,FALSE,3.2,Business,Black,670,5,Consulting,,
619,Male,FALSE,2.88,Business,Other,570,5,Health Care,,
620,Male,FALSE,3.51,Business,Asian,700,4,Consulting,,
621,Male,FALSE,3.25,Business,Other,640,5,Technology,,
622,Female,FALSE,3.4,Business,Hispanic,780,5,Technology,Admit,
623,Male,FALSE,3.2,STEM,Black,670,4,CPG,,
624,Male,FALSE,2.95,STEM,Black,570,6,Consulting,,
625,Male,TRUE,3.33,Humanities,,710,7,Health Care,Admit,
626,Female,TRUE,3.07,STEM,,640,6,Real Estate,Admit,
627,Male,TRUE,3.12,Humanities,,720,4,Technology,,
628,Male,FALSE,3.18,Business,Hispanic,570,5,Health Care,,
629,Male,FALSE,3.11,Humanities,Asian,610,6,Media/Entertainment,,
630,Male,FALSE,3.11,STEM,Black,570,5,Investment Banking,,
631,Male,FALSE,2.99,Humanities,White,580,3,Consulting,,
632,Male,TRUE,3.38,Business,,740,6,Other,,
633,Female,FALSE,3.08,Humanities,Hispanic,600,5,Health Care,,
634,Male,FALSE,3.45,STEM,Asian,650,4,Energy,,
635,Male,FALSE,3.51,Humanities,White,750,6,Technology,,
636,Male,TRUE,3.29,Humanities,,690,4,PE/VC,,
637,Male,FALSE,3.4,STEM,Hispanic,700,5,Nonprofit/Gov,,
638,Male,TRUE,3.36,STEM,,690,3,Consulting,,
639,Male,TRUE,3.45,Humanities,,650,5,Financial Services,,
640,Male,FALSE,3.48,STEM,Asian,780,6,Health Care,,
641,Female,TRUE,3.14,Business,,590,5,PE/VC,Admit,
642,Male,TRUE,3.34,Business,,660,5,Consulting,Admit,
643,Female,FALSE,3.43,Humanities,Black,630,4,CPG,,
644,Male,FALSE,3.14,STEM,White,720,6,Technology,,
645,Male,TRUE,3.19,Business,,670,5,Financial Services,,
646,Male,TRUE,3,Business,,620,5,Technology,,
647,Male,FALSE,3.24,Business,Asian,640,4,Nonprofit/Gov,,
648,Female,TRUE,3.12,Humanities,,690,6,PE/VC,Admit,
649,Male,FALSE,3.37,Business,Asian,680,4,Technology,,
650,Male,FALSE,3.39,Humanities,Asian,690,6,Investment Banking,,
651,Male,FALSE,3.32,Business,Black,610,6,Consulting,,
652,Male,TRUE,3.33,Business,,690,3,Consulting,Admit,
653,Male,TRUE,3.29,STEM,,620,4,Consulting,,
654,Female,TRUE,3.23,Business,,640,4,Consulting,Admit,
655,Male,TRUE,3.12,Humanities,,630,5,Financial Services,,
656,Male,TRUE,3.24,Humanities,,610,6,Consulting,,
657,Female,FALSE,3.37,Humanities,Asian,670,4,Technology,Admit,
658,Female,FALSE,3.17,Business,Other,570,6,Other,Admit,
659,Male,FALSE,3.12,Humanities,Other,680,6,Technology,,
660,Male,TRUE,3.21,Humanities,,660,5,Financial Services,Admit,
661,Male,FALSE,3,Business,White,600,5,Financial Services,,
662,Male,FALSE,3.07,Business,Asian,600,6,PE/VC,,
663,Female,TRUE,3.23,STEM,,650,4,Financial Services,Admit,
664,Male,FALSE,3.19,STEM,White,680,5,Financial Services,,
665,Male,TRUE,3.32,STEM,,710,5,Financial Services,Admit,
666,Female,TRUE,3.11,STEM,,650,4,Technology,Admit,
667,Female,TRUE,3.21,STEM,,630,4,PE/VC,Waitlist,
668,Male,FALSE,3.28,STEM,Asian,590,7,Investment Management,,
669,Male,FALSE,3.41,Business,Black,710,6,Health Care,,
670,Male,TRUE,3.38,STEM,,630,5,Consulting,,
671,Male,FALSE,3.26,Business,White,610,5,Health Care,,
672,Male,FALSE,3.65,STEM,Hispanic,710,6,Financial Services,Admit,
673,Male,FALSE,3.27,STEM,White,650,4,Retail,,
674,Male,FALSE,3.42,Business,Other,690,5,PE/VC,,
675,Male,FALSE,3.43,Business,Black,740,4,Financial Services,,
676,Male,FALSE,3.22,STEM,Hispanic,690,3,Investment Management,Admit,
677,Female,FALSE,3.03,Humanities,Black,570,7,Consulting,,
678,Female,FALSE,3.45,Humanities,White,690,4,Consulting,Waitlist,
679,Female,TRUE,3.26,STEM,,700,3,Other,Admit,
680,Male,FALSE,3.21,STEM,White,640,6,Nonprofit/Gov,,
681,Female,TRUE,3.34,STEM,,700,5,Consulting,Waitlist,
682,Male,FALSE,3.26,Business,White,740,6,Consulting,Admit,
683,Female,FALSE,3.37,Humanities,Black,650,4,Technology,,
684,Male,FALSE,3.36,Humanities,White,630,6,Technology,,
685,Male,FALSE,3.34,Business,White,680,5,Financial Services,Admit,
686,Female,FALSE,3.58,Business,Other,780,5,Technology,Admit,
687,Male,FALSE,3.3,STEM,Asian,600,6,Health Care,,
688,Male,FALSE,3.1,Humanities,Hispanic,570,4,Consulting,,
689,Male,TRUE,3.15,Business,,640,6,Consulting,,
690,Male,FALSE,3.3,Humanities,White,680,6,Health Care,,
691,Male,TRUE,3.49,Business,,680,4,Consulting,,
692,Male,TRUE,3.15,Humanities,,610,5,Consulting,,
693,Male,TRUE,3.26,Business,,650,4,Technology,,
694,Male,TRUE,2.96,Humanities,,590,5,Other,,
695,Male,TRUE,3.38,Business,,650,6,Media/Entertainment,,
696,Male,FALSE,3.32,Humanities,Hispanic,650,5,Health Care,,
697,Female,FALSE,3.36,Humanities,White,640,5,PE/VC,Waitlist,
698,Male,TRUE,3.19,Business,,650,4,Consulting,,
699,Male,FALSE,3.27,Humanities,Black,620,6,PE/VC,,
700,Male,TRUE,3.3,Humanities,,630,4,Investment Banking,,
701,Male,FALSE,3.05,Humanities,Asian,630,5,Consulting,,
702,Male,FALSE,3.5,Business,Asian,690,6,Other,,
703,Male,FALSE,3.56,Business,Black,670,6,Consulting,,
704,Female,FALSE,3.28,Humanities,Other,650,6,PE/VC,Admit,
705,Female,FALSE,3.2,STEM,Asian,630,6,Financial Services,,
706,Female,FALSE,3.24,STEM,Asian,630,3,Investment Banking,,
707,Male,FALSE,3.35,STEM,Asian,720,4,Consulting,,
708,Male,FALSE,3.2,Business,White,630,5,PE/VC,,
709,Male,TRUE,3.52,Business,,660,3,Consulting,Waitlist,
710,Female,FALSE,3.2,Humanities,White,640,6,Consulting,Waitlist,
711,Male,FALSE,3.02,STEM,Asian,640,4,Retail,,
712,Female,FALSE,3.51,Humanities,Other,690,4,Consulting,Admit,
713,Male,FALSE,3.25,STEM,White,650,6,Consulting,,
714,Male,FALSE,3.09,Business,Asian,680,7,Consulting,,
715,Male,FALSE,3.4,Humanities,Asian,700,4,Retail,,
716,Male,TRUE,2.93,Business,,570,5,Nonprofit/Gov,,
717,Female,FALSE,3.44,STEM,White,650,3,Consulting,Waitlist,
718,Male,FALSE,3.27,STEM,Hispanic,700,6,Consulting,,
719,Male,FALSE,3.26,STEM,Asian,690,4,Technology,Admit,
720,Male,TRUE,3.39,Business,,640,6,Consulting,,
721,Male,TRUE,3.44,Business,,700,3,Media/Entertainment,,
722,Male,FALSE,3.26,STEM,Asian,710,6,Investment Management,Admit,
723,Male,TRUE,3.29,Business,,590,5,Nonprofit/Gov,,
724,Male,TRUE,3.19,Humanities,,630,5,Health Care,,
725,Male,FALSE,3.18,STEM,White,680,4,PE/VC,,
726,Male,TRUE,3.13,Humanities,,640,6,Nonprofit/Gov,,
727,Male,FALSE,3.39,STEM,White,730,5,Financial Services,,
728,Male,FALSE,3.24,Humanities,Hispanic,580,4,Investment Banking,,
729,Female,TRUE,3.32,STEM,,640,6,Consulting,Waitlist,
730,Male,FALSE,2.89,Humanities,Asian,580,4,Technology,,
731,Male,FALSE,3.22,Humanities,White,600,5,Technology,,
732,Female,TRUE,3.42,Business,,690,6,Financial Services,Waitlist,
733,Female,FALSE,3.37,Business,White,710,5,Consulting,Waitlist,
734,Male,FALSE,3.3,Humanities,Asian,700,6,Nonprofit/Gov,,
735,Male,TRUE,3.16,Business,,640,5,Technology,,
736,Female,FALSE,3.02,Business,Black,570,4,PE/VC,,
737,Male,FALSE,3.18,Humanities,Black,660,4,Other,,
738,Male,FALSE,3.36,Humanities,Asian,640,3,Consulting,,
739,Male,FALSE,3.19,Business,White,660,2,Technology,,
740,Female,FALSE,3.28,Humanities,Hispanic,670,6,Investment Banking,,
741,Male,FALSE,3.28,STEM,Black,610,5,Nonprofit/Gov,,
742,Male,FALSE,3.33,Business,Asian,640,5,Consulting,,
743,Male,FALSE,3.18,Business,White,730,4,Consulting,,
744,Male,FALSE,3.35,STEM,White,650,5,Consulting,,
745,Male,FALSE,3.01,STEM,Hispanic,650,5,Consulting,,
746,Male,FALSE,2.98,Business,White,570,5,PE/VC,,
747,Female,TRUE,3.29,Humanities,,710,4,Investment Banking,Admit,
748,Male,TRUE,3.31,Humanities,,670,4,CPG,Admit,
749,Male,FALSE,3.37,Humanities,White,700,4,Consulting,Admit,
750,Male,TRUE,3.29,Business,,730,5,Consulting,,
751,Male,FALSE,3.29,STEM,Hispanic,750,6,PE/VC,Waitlist,
752,Male,TRUE,3.26,Humanities,,690,4,Health Care,,
753,Male,TRUE,3.63,Business,,700,6,Technology,Admit,
754,Male,TRUE,3.24,Humanities,,670,5,Other,Admit,
755,Male,FALSE,3.27,STEM,Asian,600,3,Health Care,,
756,Female,FALSE,3.45,Business,Asian,700,5,Other,Admit,
757,Male,TRUE,3,Humanities,,670,4,Nonprofit/Gov,,
758,Male,TRUE,3.18,Humanities,,620,4,Consulting,,
759,Male,FALSE,3.31,Business,White,630,3,Consulting,,
760,Male,FALSE,3.16,Humanities,Asian,720,6,Technology,,
761,Female,TRUE,3.41,Humanities,,690,5,Consulting,Waitlist,
762,Male,FALSE,3.1,Humanities,Black,630,6,Consulting,,
763,Male,FALSE,3.22,Humanities,Asian,650,6,Consulting,,
764,Male,TRUE,3.29,Business,,680,5,Health Care,,
765,Male,FALSE,3.35,Humanities,Black,720,7,Consulting,Admit,
766,Male,FALSE,3.08,STEM,Black,570,4,Nonprofit/Gov,,
767,Female,TRUE,3.65,Humanities,,630,6,Consulting,Waitlist,
768,Male,FALSE,3.46,Humanities,White,770,6,PE/VC,,
769,Male,FALSE,3.26,STEM,Black,670,6,Technology,,
770,Male,FALSE,3.3,Humanities,Black,640,6,Nonprofit/Gov,,
771,Female,FALSE,3.07,Humanities,White,620,6,Health Care,Waitlist,
772,Male,FALSE,3.08,STEM,Black,610,5,Nonprofit/Gov,,
773,Female,TRUE,2.9,STEM,,650,5,Technology,Waitlist,
774,Male,TRUE,3.18,Humanities,,690,4,Consulting,,
775,Male,FALSE,3.15,Humanities,Black,640,5,Investment Management,,
776,Male,TRUE,3.2,Humanities,,570,3,Consulting,,
777,Male,FALSE,3.18,Business,Black,610,5,Other,,
778,Male,TRUE,3.31,Humanities,,710,5,Health Care,,
779,Female,FALSE,3.24,Business,Hispanic,660,4,Other,,
780,Male,TRUE,3.51,STEM,,700,5,Investment Banking,Waitlist,
781,Male,FALSE,3.35,Business,Black,710,6,Health Care,,
782,Male,FALSE,3.49,STEM,Black,690,6,Investment Banking,Admit,
783,Male,FALSE,3.35,STEM,Asian,620,6,Consulting,,
784,Male,TRUE,3.06,Humanities,,580,3,Technology,,
785,Male,FALSE,3.43,STEM,Asian,730,6,Nonprofit/Gov,,
786,Female,TRUE,3.36,STEM,,620,6,Nonprofit/Gov,Waitlist,
787,Female,FALSE,3.26,Humanities,White,740,4,Health Care,Admit,
788,Male,TRUE,2.99,STEM,,650,5,Financial Services,,
789,Male,TRUE,3.17,Humanities,,620,5,Consulting,,
790,Female,TRUE,3.24,Humanities,,640,5,Nonprofit/Gov,Waitlist,
791,Female,FALSE,3.19,STEM,Asian,580,5,PE/VC,,
792,Female,FALSE,3.21,Humanities,Hispanic,710,5,Other,,
793,Female,FALSE,3.09,Business,Black,570,7,PE/VC,,
794,Female,FALSE,3.39,STEM,Black,610,6,Investment Management,,
795,Male,FALSE,3.33,STEM,Asian,690,4,Financial Services,Admit,
796,Male,TRUE,3.28,Humanities,,650,5,Consulting,,
797,Male,FALSE,3.18,Business,Hispanic,650,5,Financial Services,,
798,Male,TRUE,3.1,Business,,570,4,Other,,
799,Male,FALSE,3.25,STEM,Hispanic,740,5,PE/VC,,
800,Male,FALSE,3.17,Humanities,Hispanic,570,5,Financial Services,,
801,Male,TRUE,3.27,Business,,640,6,Health Care,,
802,Male,FALSE,3.36,STEM,White,640,3,Consulting,,
803,Male,TRUE,3.45,Business,,680,5,Financial Services,Admit,
804,Female,FALSE,3.16,Humanities,Hispanic,570,7,PE/VC,,
805,Male,FALSE,3.32,Humanities,Black,660,4,Consulting,,
806,Male,TRUE,3.09,Humanities,,640,5,Nonprofit/Gov,,
807,Female,FALSE,3.26,Business,White,710,5,Investment Banking,Admit,
808,Male,FALSE,3.21,Humanities,Asian,630,4,Investment Banking,,
809,Male,FALSE,3.33,Humanities,Black,680,4,Investment Banking,,
810,Male,FALSE,3.3,Humanities,White,680,5,PE/VC,,
811,Male,TRUE,3.38,STEM,,670,5,Financial Services,,
812,Male,TRUE,3.39,Humanities,,600,6,Health Care,,
813,Female,FALSE,3.41,STEM,White,670,4,PE/VC,Waitlist,
814,Male,TRUE,3.11,STEM,,620,4,Consulting,,
815,Female,FALSE,3.08,Humanities,Black,610,6,Nonprofit/Gov,,
816,Male,FALSE,3.39,Business,Hispanic,680,4,PE/VC,,
